,Fi,H_nodes
532,-4.21997,4.55819
533,-4.59879,4.54749
534,2.35555,4.00852
535,2.25380,3.99861
536,1.86385,3.89454
537,-8.32416,6.37805
538,-8.05954,6.40322
539,-8.54316,6.32627
540,-8.17909,6.36542
541,-8.19763,6.41601
542,-7.94905,6.46292
543,-8.40142,6.39588
544,-8.97117,6.31572
545,-8.59319,6.35418
546,6.60190,5.64641
547,6.35569,5.71957
548,6.17727,5.66043
549,6.69163,5.74213
550,-6.65691,5.82823
551,-7.12453,5.84887
552,-6.61863,5.93118
553,-2.75253,4.00435
554,-2.95636,4.07593
555,-2.91635,4.08566
556,-3.17069,4.17594
557,-6.28740,5.94362
558,-5.94546,5.96953
559,-6.00104,6.02907
560,7.16686,5.93248
561,7.54905,5.96773
562,7.09157,6.02283
563,7.14722,6.28640
564,6.79259,6.34611
565,6.96783,6.36266
566,7.25710,6.33511
567,-7.21028,6.29158
568,-6.94396,6.38337
569,-6.85817,6.36384
570,-7.28755,6.33261
571,-6.36374,6.11764
572,-6.60255,6.13543
573,-6.33769,6.19796
574,-6.75390,6.06906
575,7.07840,6.67078
576,7.19128,6.61170
577,7.41573,6.61617
578,7.52299,6.53210
579,-5.40903,5.77894
580,-5.59491,5.67832
581,-5.26582,5.67495
582,-5.17461,5.76077
583,7.12250,6.82493
584,7.14120,6.78294
585,-5.21650,5.56377
586,-5.05726,5.62604
587,-5.18847,5.90132
588,-5.38975,5.85744
589,-5.31473,5.94256
590,-5.57122,5.89332
591,4.19919,4.98251
592,4.41930,5.00087
593,4.34490,5.02415
594,4.26425,4.93880
595,5.50932,5.68910
596,6.77348,7.04698
597,6.98059,6.97895
598,6.83421,7.02744
599,7.12070,6.95375
600,-0.45820,3.14151
601,-0.54975,3.19127
602,-0.46772,3.21634
603,-0.55057,3.13215
604,3.78121,4.90067
605,3.90955,4.90898
606,3.86490,4.93984
607,4.00389,4.95878
608,4.07210,4.92072
609,3.46816,4.65535
610,3.56369,4.70823
611,-6.69044,6.66305
612,-6.76622,6.65571
613,-6.92196,6.62799
614,-7.00645,6.61807
615,-3.03010,4.33412
616,-3.20055,4.41424
617,-3.10091,4.40497
618,-3.15377,4.34770
619,-6.80380,6.66292
620,-6.99915,6.63251
621,-7.04371,6.62655
622,2.15937,4.01238
623,2.19614,4.04304
624,2.26084,4.05134
625,2.32515,4.10589
626,4.23082,5.14283
627,4.08572,5.08195
628,4.17064,5.06938
629,-0.62200,3.04673
630,-0.69585,3.09478
631,-0.64045,3.11441
632,-0.68609,3.02996
633,4.90696,5.64433
634,4.96129,5.66655
635,5.05745,5.64690
636,5.04019,5.68053
637,5.18064,5.67475
638,6.23008,6.66696
639,6.40861,6.61631
640,6.23637,6.63097
641,6.37721,6.66070
642,-7.03788,6.61762
643,-7.16549,6.60169
644,-6.88895,6.64973
645,3.22851,4.64953
646,3.24151,4.61574
647,3.34406,4.64613
648,3.13206,4.59705
649,-5.81345,6.53976
650,-5.90470,6.54795
651,-5.98912,6.49721
652,6.21713,6.89408
653,6.07570,6.91805
654,6.08215,6.93467
655,6.13990,6.88502
656,6.31816,6.84462
657,-0.20843,2.91444
658,-0.22963,2.97017
659,-0.25965,2.93568
660,-0.15968,2.94068
661,-0.15500,2.99559
662,4.31744,5.07594
663,4.27525,5.02979
664,4.16002,5.03830
665,-2.75351,4.17857
666,-2.68947,4.17761
667,-2.77531,4.22192
668,-2.64579,4.12824
669,4.70754,5.53651
670,4.72912,5.51461
671,4.85755,5.50409
672,-5.89199,6.48031
673,-6.09939,6.40369
674,-5.90773,6.42553
675,-6.52835,6.71120
676,-6.51338,6.71578
677,-5.76243,6.59162
678,-5.66036,6.62353
679,-5.76144,6.60871
680,-6.35846,6.69688
681,-6.30588,6.69452
682,-6.19283,6.72342
683,-6.20503,6.72741
684,-6.28163,6.71923
685,-6.14534,6.72268
686,-6.01961,6.27656
687,0.19191,3.04224
688,5.67732,6.33945
689,5.77005,6.32192
690,5.67108,6.31262
691,5.79000,6.28016
692,5.56719,5.88286
693,5.59334,5.87096
694,-4.75683,6.06868
695,-4.76315,6.02433
696,-4.86150,6.03215
697,-4.68522,6.05021
698,-4.63713,5.62314
699,-6.69732,6.67681
700,-6.64445,6.69047
701,-6.51325,6.70958
702,3.03954,4.58889
703,3.10669,4.61941
704,3.12104,4.58906
705,5.39067,6.03901
706,5.50116,6.02233
707,5.38565,6.01045
708,5.51191,5.98280
709,2.10753,4.00359
710,2.09608,4.01653
711,2.16475,4.06529
712,-3.69388,5.11494
713,-3.67017,5.06719
714,-3.77389,5.10122
715,-3.77618,5.05123
716,1.97801,3.91506
717,1.92661,3.87328
718,1.86741,3.85351
719,5.78681,6.46719
720,5.71289,6.15027
721,5.82436,6.48643
722,5.73456,5.98539
723,2.72260,4.39751
724,2.63691,4.15618
725,2.69842,4.25524
726,-5.70952,6.64886
727,-5.84648,6.61998
728,-5.74201,6.62602
729,-5.59110,6.21707
730,-5.62422,6.32660
731,4.21023,5.03727
732,4.15899,4.83479
733,4.19703,5.22567
734,4.28536,5.23086
735,1.80154,3.83157
736,1.73252,3.69457
737,2.89414,4.51628
738,2.85861,4.48611
739,2.82082,4.24939
740,2.88167,4.32118
741,-6.09508,6.70542
742,-5.94664,6.44199
743,4.73619,5.48034
744,4.63344,5.48476
745,4.57548,5.14376
746,4.62152,5.20255
747,4.36995,5.32719
