,Fi,H_nodes
894,-0.01816,0.06994
895,-0.02344,0.08601
896,-0.01717,0.06639
897,-0.02190,0.08130
898,0.01415,0.05469
899,0.01030,0.03978
900,0.01365,0.05292
901,0.01867,0.07245
902,0.05849,0.22307
903,0.05873,0.22350
904,-0.00090,0.00779
905,-0.00015,0.00609
906,-0.00057,0.00833
907,-0.00129,0.01084
908,-0.00164,0.01090
909,0.01033,0.04234
910,0.01257,0.05044
911,0.00874,0.03732
912,0.00705,0.03150
913,0.00628,0.02782
914,0.00696,0.04044
915,0.00233,0.01078
916,0.00169,0.00820
917,0.00221,0.01079
918,-0.00748,0.03353
919,-0.00643,0.02878
920,0.00889,0.03773
921,0.01203,0.04941
922,0.01224,0.04936
923,0.00826,0.03517
924,0.00186,0.01104
925,0.00205,0.01155
926,0.00131,0.00823
927,-0.00094,0.00705
928,-0.00040,0.00648
929,-0.00000,0.00256
930,-0.01187,0.05525
931,-0.01048,0.05120
932,-0.00919,0.04666
933,-0.01746,0.06692
934,-0.02304,0.08299
935,-0.03196,0.11443
936,-0.02993,0.10908
937,-0.02508,0.09250
938,-0.02467,0.09018
939,0.01827,0.07378
940,0.01438,0.06105
941,-0.00149,0.00866
942,-0.00270,0.01299
943,-0.00378,0.01686
944,-0.00526,0.02244
945,0.03951,0.13378
946,0.04912,0.18542
947,0.05084,0.18742
948,0.03422,0.11911
949,0.03018,0.10379
950,-0.00233,0.01568
951,-0.00370,0.01933
952,0.00426,0.02762
953,0.00927,0.03826
954,0.01337,0.05320
955,0.01096,0.04569
956,0.00731,0.03096
957,0.00031,0.00250
958,0.04140,0.14828
959,0.03083,0.11356
960,0.04107,0.14384
961,0.05510,0.21083
962,0.04034,0.13991
963,0.05203,0.19581
964,0.05369,0.20365
965,-0.03702,0.13173
966,-0.02616,0.09927
967,-0.03168,0.11715
968,-0.00150,0.00865
969,-0.00176,0.01034
970,-0.00197,0.01037
971,0.00488,0.02189
972,0.00332,0.01537
973,0.00441,0.02027
974,0.00636,0.02800
975,-0.00737,0.04292
976,-0.00463,0.03577
977,0.00237,0.01275
978,0.00274,0.01429
979,0.00284,0.01433
980,0.02052,0.07798
981,0.02519,0.09407
982,0.01785,0.07044
983,0.02079,0.08003
984,0.00791,0.03741
985,0.00712,0.03339
986,-0.00325,0.01597
987,-0.00249,0.01299
988,-0.00354,0.01763
989,-0.00260,0.01479
990,0.00039,0.00919
991,0.00022,0.00650
992,0.00073,0.00795
993,-0.01581,0.06094
994,-0.01378,0.05447
995,-0.01180,0.04841
996,-0.00968,0.04054
997,-0.00163,0.01718
998,-0.00258,0.01840
999,-0.00281,0.02212
1000,-0.00114,0.01951
1001,0.00158,0.00886
1002,0.00093,0.00645
1003,0.00121,0.00765
1004,0.00194,0.01049
1005,0.00252,0.01265
1006,0.00038,0.00662
1007,0.00109,0.00952
1008,0.00081,0.00662
1009,0.00000,0.00231
1010,-0.00059,0.00362
1011,-0.00106,0.00568
1012,-0.00073,0.00422
1013,-0.02086,0.08146
1014,-0.01548,0.06195
1015,-0.02870,0.10514
1016,-0.00004,0.00868
1017,0.00065,0.01178
1018,-0.00061,0.01132
1019,-0.01155,0.04933
1020,-0.00816,0.03530
1021,-0.01507,0.06081
1022,0.00388,0.01880
1023,0.03675,0.12306
1024,0.04569,0.16844
1025,0.00042,0.00590
